idna_subject,checker_type,destination,source,tested_at
enjoyableoffers.club,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:36:18.562137
ermaseuc.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:36:29.241667
erp.beeppool.org,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:36:42.446989
escobar.pr0gramm.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:36:52.523778
estream.nu,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:36:59.723186
etc-eu.beeppool.org,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:37:19.954498
ethmedialab.info,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:37:36.938277
etlrsq.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:38:01.260518
etn.cpufan.club,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:38:07.658597
etn.spacepools.org,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:38:15.097246
etsc.beeppool.org,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:38:33.254991
eu1.cfcnet.gdn,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:38:43.827577
eu1.cpufan.club,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:38:50.144970
eu2.cfcnet.gdn,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:38:59.311980
eu2.cpufan.club,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:39:05.578108
eu6.beeppool.org,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:39:18.331604
eu.cfcdist.loan,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:39:28.266710
eu.cfcnet.to,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:39:35.628184
eu.cfcnet.top,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:39:44.168171
eu.hatevery.info,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:39:51.736472
eu-pool.beeppool.org,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:40:18.046680
evengparme.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:40:27.865354
ewtuyytdf45.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:40:34.335972
exit.beeppool.org,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:40:48.096062
exp-api.beeppool.org,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:41:00.844898
explorer.jsecoin.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:41:07.488091
fch.beeppool.org,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:41:54.177975
fdtpyqqsnzxvt.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:42:04.485788
feilding.nimiqpool.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:42:15.535438
ffinwwfpqi.gq,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:42:25.197610
ffjk.space,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:42:31.970561
fge9vbrzwt.bid,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:42:38.631349
files.fortrader.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:42:48.902670
flightsy.bi,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:46:30.370285
flightsy.bid,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:46:37.051991
flightsy.date,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:46:44.186344
flightsy.win,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:46:50.800378
flighty.win,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:46:57.182542
flightzy.bi,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:47:04.754653
flightzy.bid,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:47:11.223570
flightzy.date,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:47:17.839670
flightzy.win,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:47:24.228723
fljgsht.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:47:34.664414
flophous.cf,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:47:47.914597
flowplayer.space,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:47:54.739347
foxton.nimiqpool.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:48:15.210087
fr,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:48:22.446024
fr.wdc.beeppool.org,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:48:41.419025
frankfurt01.monero.hashvault.pro,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:48:55.543312
fra-rbx-c1-s1.inf.nimiq.network,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:49:05.724426
fra-rbx-c1-s2.inf.nimiq.network,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:49:11.495042
fra-rbx-c2-s1.inf.nimiq.network,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:49:17.228244
fra-rbx-c2-s2.inf.nimiq.network,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:49:22.987296
freecontent.bi,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:49:36.438600
freecontent.faith,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:49:56.273311
freecontent.loan,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:50:06.229276
freecontent.party,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:50:15.963616
freecontent.racing,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:50:22.652994
freecontent.review,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:50:29.067206
freecontent.st,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:50:40.637307
freecontent.trade,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:50:50.926664
freecontent.win,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:50:57.554825
fruitice.realnetwrk.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:51:20.454762
ftp.coinhive-manager.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:51:26.462482
ftp.directprimal.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:51:36.041001
ftzivuesohvebj.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:51:57.301499
ganymed.beeppool.org,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:52:24.102912
gbr-eri-c2-s1.inf.nimiq.network,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:53:12.907710
gbr-eri-c2-s2.inf.nimiq.network,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:53:18.602878
g-content.bi,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:53:25.910694
gettate.date,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:54:00.311677
gettate.faith,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:54:06.816567
gettate.racing,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:54:13.762798
git.beeppool.org,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:54:25.703970
global.crypto.csgocpu.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:54:35.177487
gnrdomimplementation.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:54:41.675594
go.megabanners.cf,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:55:03.888582
gobba.myeffect.net,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:55:11.218652
goldnova.crypto.csgocpu.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:55:17.592647
goredirect.party,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:55:34.344052
gustaver.ddns.ne,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:56:24.737120
gustaver.ddns.net,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:56:31.027312
hash.minexmr.stream,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:56:52.907037
hashforcash.us,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:56:59.231665
hatcalter.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:57:15.447727
hbeuwgqt.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:57:30.201748
hegrinhar.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:57:36.548624
herphemiste.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:57:45.969419
himatangi.nimiqpool.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:58:03.226877
hk08.beeppool.org,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:58:33.563881
hk9.beeppool.org,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:58:45.286813
hlpidkr.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:58:59.425273
hodlers.pa,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:59:07.549708
hodlers.party,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:59:14.374754
hodling.faith,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:59:21.087107
horrorscopeme.ml,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:59:39.275142
host.d-ns.ga,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:59:48.957392
hostingcloud.accountant,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 11:59:58.561204
hostingcloud.bid,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:00:05.042536
hostingcloud.date,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:00:11.619635
hostingcloud.do,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:00:18.272997
hostingcloud.download,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:00:25.165937
hostingcloud.live,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:00:34.813644
hostingcloud.loan,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:00:41.737966
hostingcloud.review,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:00:54.480695
hostingcloud.stream,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:01:04.900715
hostingcloud.trade,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:01:11.477917
hostingcloud.win,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:01:18.119538
hrfziiddxa.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:01:28.599716
iaheyftbsn.re,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:01:51.755001
iaheyftbsn.review,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:01:58.253001
igdxzzeglrlqm.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:02:09.071652
ihdvilappuxpgiv.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:02:22.905408
iisl7wpf.me,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:02:29.739012
img.jsecoin.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:02:36.262231
imhvlhaelvvbrq.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:02:52.134126
ingorob.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:03:05.216046
intactoffers.cl,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:03:18.275618
intactoffers.club,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:03:24.891408
intellecthosting.net,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:03:31.418887
interestingz.pw,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:06:53.528887
io.beeppool.org,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:07:21.818557
itns.cpufan.club,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:07:48.062603
ivuovhsn.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:08:01.648848
ixvenhgwukn.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:08:12.366955
jadepay-faucet.beeppool.org,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:08:29.935412
japveny.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:08:40.258025
jhfdmiwcgnty.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:09:04.189453
jqassets.do,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:09:19.937058
jqassets.download,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:09:27.512566
jqmrqgaunex.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:09:51.952615
jqrcdn.download,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:09:58.705603
jqr-cdn.download,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:10:05.042872
jquerrycdn.download,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:10:11.555171
jquery-cdn.download,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:10:17.654014
jquery-uim.do,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:10:24.105864
jqwww.download,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:10:33.631038
jqxrrygqnagn.ru,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:10:44.052536
js.coinhive.com,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:10:53.492118
js.ftp0118.info,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:11:02.546144
js.pascal1.science,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:11:14.783111
js.vidoza.net,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:11:21.680173
jshosting.bi,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:11:46.786449
jshosting.bid,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:11:54.171320
jshosting.date,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:12:01.044042
jshosting.download,AVAILABILITY,domains.list,/home/runner/work/ZeroDot1_CoinBlockerLists_browser/ZeroDot1_CoinBlockerLists_browser/domains.list,2021-01-24 12:12:07.789558
